DeviceName,Dew_Point,Indoor_Humidity,Indoor_Temperature,Outdoor_Humidity,Outdoor_Temperature,Discharge_Pressure,Discharge_Temperature,kW,Power_Factor,Volts_Line_to_Line,Volts_Line_to_Neutral
store0025-RackA,41.47,35.33,69.13,,61.68,161.8,,24.3,0.71,619.3,357.0
store0025-RackA,41.31,35.33,69.13,,61.65,156.5,,25.0,0.72,619.5,357.1
store0025-RackA,41.31,35.2,69.13,,61.59,162.2,,20.1,0.65,620.6,357.7
store0025-RackA,41.4,35.23,69.13,,61.59,167.9,,26.4,0.73,620.1,357.4
store0025-RackA,41.38,35.23,69.08,,61.59,163.7,,25.9,0.73,619.4,357.0
store0025-RackA,41.23,35.23,69.08,,61.59,162.3,,25.0,0.72,620.4,357.6
store0025-RackA,41.23,35.23,69.08,,61.59,177.6,,19.3,0.63,619.2,356.9
store0025-RackA,41.36,35.23,69.08,,61.59,177.6,,19.5,0.64,620.8,357.7
store0025-RackA,41.36,35.03,69.08,,61.59,177.6,,19.7,0.64,622.0,358.5
store0025-RackA,41.18,35.03,69.08,,61.59,183.5,,26.4,0.73,620.3,357.5
store0025-RackA,41.18,35.03,69.08,,61.59,183.5,,19.6,0.64,620.9,357.9
store0025-RackA,41.16,35.03,69.08,,61.59,183.9,,20.1,0.64,621.4,358.2
store0025-RackA,41.14,35.03,69.08,,61.59,189.3,,20.0,0.65,615.3,354.7
store0025-RackA,41.04,34.93,69.08,,61.59,189.5,,19.8,0.65,615.8,354.9
store0025-RackA,41.11,34.93,69.08,,61.59,189.5,,20.1,0.65,615.7,354.8
store0025-RackA,41.11,34.93,69.08,,61.59,188.4,,19.9,0.65,615.8,355.0
store0025-RackA,41.11,34.93,69.03,,61.59,188.5,,20.3,0.66,616.1,355.1
store0025-RackA,41.11,34.88,69.03,,61.54,188.7,,19.8,0.65,615.8,355.0
store0025-RackA,41.11,34.88,69.03,,61.5,162.9,,18.4,0.62,615.6,354.9
store0025-RackA,41.09,34.88,69.03,,61.45,162.9,,18.4,0.63,615.7,354.8
store0025-RackA,41.07,34.83,69.03,,61.45,162.9,,18.6,0.63,615.8,354.9
store0025-RackA,40.98,34.73,69.03,,61.41,164.8,,18.2,0.62,615.5,354.8
store0025-RackA,40.93,34.73,69.03,,61.32,160.4,,19.0,0.64,615.0,354.4
store0025-RackA,40.86,34.73,69.03,,61.27,166.1,,25.7,0.73,616.2,355.2
store0025-RackA,40.87,34.73,69.03,,61.18,166.4,,19.3,0.64,614.6,354.2
store0025-RackA,40.87,34.65,68.99,,61.12,167.3,,18.9,0.64,616.0,355.1
store0025-RackA,40.73,34.65,68.99,,61.09,162.6,,18.6,0.62,616.1,355.2
store0025-RackA,40.78,34.53,68.99,,61.09,160.9,,25.7,0.73,617.0,355.6
store0025-RackA,40.78,34.53,68.99,,61.03,161.1,,18.9,0.64,616.2,355.2
store0025-RackA,40.78,34.55,68.99,,61.03,161.1,,19.0,0.63,615.3,354.6
store0025-RackA,40.75,34.55,68.99,,61.03,161.1,,18.8,0.63,616.6,355.4
store0025-RackA,40.75,34.55,68.99,,61.03,161.1,,18.6,0.63,615.4,354.7
store0025-RackA,40.8,34.55,68.99,,61.03,159.3,,18.9,0.64,614.8,354.3
store0025-RackA,40.8,34.55,68.99,,60.94,159.0,,18.6,0.63,617.7,356.0
store0025-RackA,40.8,34.43,68.99,,60.91,159.2,,19.2,0.64,617.1,355.6
store0025-RackA,40.8,34.43,68.99,,60.8,159.5,,18.7,0.63,616.1,355.1
store0025-RackA,40.8,34.43,68.99,,60.75,181.2,,19.5,0.64,615.6,354.7
store0025-RackA,40.62,34.23,68.99,,60.71,181.7,,19.9,0.65,616.7,355.4
store0025-RackA,40.59,34.23,68.99,,60.71,173.4,,19.6,0.64,617.1,355.6
store0025-RackA,40.59,34.45,68.99,,60.71,177.9,,19.3,0.63,617.5,355.9
store0025-RackA,40.71,34.45,68.99,,60.66,186.2,,19.7,0.64,618.7,356.6
store0025-RackA,40.71,34.45,68.99,,60.66,180.6,,19.9,0.65,618.9,356.7
store0025-RackA,40.71,34.45,68.99,,60.66,180.6,,19.9,0.64,617.4,355.8
store0025-RackA,40.71,34.45,68.99,,60.66,183.7,,19.6,0.64,617.0,355.6
store0025-RackA,40.53,34.45,68.99,,60.66,181.4,,19.5,0.64,617.8,356.1
store0025-RackA,40.39,34.45,68.94,,60.6,189.8,,20.1,0.64,617.9,356.1
store0025-RackA,40.57,34.25,68.88,,60.6,191.7,,19.6,0.64,617.8,356.1
store0025-RackA,40.57,34.35,68.88,,60.6,192.4,,19.8,0.65,616.7,355.4
store0025-RackA,40.5,34.35,68.88,,60.6,165.0,,25.5,0.72,617.3,355.7
store0025-RackA,40.5,34.35,68.88,,60.6,165.0,,18.6,0.63,616.9,355.6
store0025-RackA,40.48,34.35,68.88,,60.6,158.9,,25.2,0.73,617.2,355.8
store0025-RackA,40.48,34.35,68.88,,60.6,158.9,,25.6,0.73,616.6,355.3
store0025-RackA,40.51,34.2,68.88,,60.6,158.9,,25.3,0.72,616.8,355.5
store0025-RackA,40.51,33.92,68.88,,60.6,159.6,,25.3,0.72,617.5,355.8
store0025-RackA,40.44,34.15,68.88,,60.6,159.6,,25.6,0.74,617.2,355.6
store0025-RackA,40.55,34.15,68.88,,60.51,164.3,,25.6,0.73,618.2,356.3
store0025-RackA,40.55,34.15,68.88,,60.51,158.7,,25.6,0.72,618.7,356.5
store0025-RackA,40.55,34.15,68.88,,60.51,158.7,,25.3,0.73,618.6,356.5
store0025-RackA,40.55,34.15,68.88,,60.4,157.0,,25.6,0.73,618.1,356.3
store0025-RackA,40.6,34.15,68.88,,60.31,157.0,,25.4,0.72,619.9,357.3
store0025-RackA,40.6,34.15,69.13,,60.26,156.7,,25.6,0.73,617.9,356.1
store0025-RackA,40.6,34.15,69.13,,60.26,156.7,,25.7,0.72,619.9,357.3
store0025-RackA,40.6,33.85,69.13,,60.26,156.7,,25.0,0.72,619.7,357.2
store0025-RackA,40.64,33.85,69.17,,60.22,160.7,,25.8,0.73,621.4,358.2
store0025-RackA,40.64,34.12,69.17,,60.17,155.7,,25.2,0.72,621.2,358.1
store0025-RackA,40.68,34.12,69.17,,60.17,161.2,,24.9,0.72,619.7,357.2
store0025-RackA,40.68,34.12,69.17,,60.17,179.8,,26.3,0.73,618.9,356.7
store0025-RackA,40.68,34.12,69.22,,60.17,174.8,,26.3,0.73,619.3,356.9
store0025-RackA,40.68,34.12,69.22,,60.12,176.5,,26.7,0.74,620.1,357.4
store0025-RackA,40.68,34.12,69.22,,60.08,176.5,,27.3,0.75,619.5,357.0
store0025-RackA,40.68,34.12,69.28,,60.08,184.3,,27.1,0.75,619.6,357.1
store0025-RackA,40.46,34.12,69.28,,60.08,185.7,,27.0,0.74,618.9,356.7
store0025-RackA,40.46,34.12,69.28,,60.08,185.7,,27.1,0.74,621.3,358.1
store0025-RackA,40.46,34.12,69.28,,60.08,193.9,,27.0,0.74,620.7,357.7
store0025-RackA,40.46,34.12,69.28,,60.08,193.9,,27.2,0.74,620.2,357.5
store0025-RackA,40.46,34.12,69.28,,60.08,193.9,,27.3,0.74,620.0,357.4
store0025-RackA,40.46,33.82,69.28,,60.08,191.4,,27.6,0.74,620.7,357.7
store0025-RackA,40.46,33.82,69.28,,60.08,191.0,,27.7,0.75,620.2,357.5
store0025-RackA,40.46,33.82,69.28,,60.03,191.0,,25.2,0.72,620.6,357.7
store0025-RackA,40.46,33.82,69.28,,59.88,158.2,,25.4,0.72,620.9,357.9
store0025-RackA,40.46,33.82,69.28,,59.77,158.2,,25.4,0.73,621.4,358.1
store0025-RackA,40.46,33.82,69.28,,59.74,158.1,,25.5,0.72,621.1,358.0
store0025-RackA,40.69,33.82,69.24,,59.83,158.1,,25.3,0.72,620.6,357.7
store0025-RackA,40.69,33.82,69.24,,59.83,157.8,,25.1,0.72,621.2,358.0
store0025-RackA,40.69,33.82,69.24,,59.83,157.8,,19.9,0.64,620.4,357.6
store0025-RackA,40.69,33.82,69.24,,59.83,157.2,,18.5,0.62,620.4,357.6
store0025-RackA,40.69,33.82,69.31,,59.68,157.2,,18.5,0.62,620.2,357.4
store0025-RackA,40.69,33.82,69.31,,59.43,157.2,,18.7,0.62,620.8,357.8
store0025-RackA,40.69,33.82,69.31,,59.54,158.4,,18.6,0.62,621.1,357.9
store0025-RackA,40.77,33.82,69.31,,59.54,158.4,,18.9,0.63,618.8,356.8
store0025-RackA,40.82,33.82,69.37,,59.4,152.8,,18.6,0.62,620.9,357.8
store0025-RackA,40.82,33.72,69.37,,59.4,152.8,,18.7,0.63,619.9,357.3
store0025-RackA,40.82,33.72,69.37,,59.11,152.8,,18.7,0.62,620.0,357.4
store0025-RackA,40.82,33.72,69.37,,59.11,152.8,,18.6,0.62,619.5,357.0
store0025-RackA,40.82,33.75,69.37,,59.29,153.6,,18.5,0.62,620.1,357.4
store0025-RackA,40.82,33.67,69.4,,59.29,159.0,,20.1,0.65,620.6,357.8
store0025-RackA,40.82,33.55,69.4,,59.29,185.4,,20.0,0.65,619.2,356.9
store0025-RackA,40.82,33.55,69.4,,59.29,185.4,,19.6,0.64,619.7,357.1
store0025-RackA,40.82,33.55,69.4,,59.29,184.6,,19.8,0.64,619.5,357.1
store0025-RackA,40.82,33.55,69.4,,59.59,184.6,,19.8,0.64,621.2,358.0
store0025-RackA,40.82,33.35,69.4,,59.63,185.1,,19.9,0.64,621.1,358.0
store0025-RackA,40.33,33.32,69.46,,59.63,188.7,,19.9,0.65,616.3,355.2
store0025-RackA,40.33,33.32,69.46,,59.63,192.9,,20.0,0.65,616.9,355.6
store0025-RackA,40.32,33.37,69.46,,59.63,192.6,,20.1,0.65,616.9,355.6
store0025-RackA,40.32,33.37,69.46,,59.63,192.6,,20.2,0.65,617.0,355.6
store0025-RackA,40.32,33.37,69.46,,59.63,192.6,,20.2,0.65,617.3,355.8
store0025-RackA,40.32,33.27,69.46,,59.63,194.3,,20.2,0.65,617.1,355.6
store0025-RackA,40.24,33.25,69.46,,59.49,187.3,,18.6,0.62,617.0,355.6
store0025-RackA,40.3,33.25,69.51,,59.49,157.3,,18.8,0.63,618.0,356.1
store0025-RackA,40.15,33.25,69.51,,59.49,157.3,,19.0,0.63,617.2,355.6
store0025-RackA,40.15,33.25,69.51,,59.49,157.3,,19.1,0.64,614.9,354.3
store0025-RackA,40.15,33.25,69.51,,59.49,157.3,,18.8,0.64,614.5,354.2
store0025-RackA,40.28,33.25,69.51,,59.49,161.8,,18.6,0.63,614.3,354.1
store0025-RackA,40.28,33.25,69.51,,59.49,156.1,,18.9,0.64,615.0,354.4
store0025-RackA,40.28,33.25,69.51,,59.49,156.1,,18.7,0.64,614.0,354.0
store0025-RackA,40.28,33.25,69.51,,59.49,155.4,,18.8,0.64,614.0,353.8
store0025-RackA,40.28,33.25,69.51,,59.49,160.6,,19.0,0.63,616.0,355.0
store0025-RackA,40.28,33.05,69.55,,59.49,160.6,,19.1,0.64,613.6,353.6
store0025-RackA,40.1,33.07,69.55,,59.49,154.8,,19.1,0.64,614.4,354.1
store0025-RackA,40.1,33.07,69.55,,59.49,154.8,,18.5,0.63,615.8,354.9
store0025-RackA,40.17,33.07,69.55,,59.49,159.8,,18.9,0.64,614.3,354.0
store0025-RackA,40.17,33.07,69.55,,59.49,154.3,,18.7,0.63,614.9,354.4
store0025-RackA,40.17,33.0,69.55,,59.49,154.3,,18.5,0.62,615.2,354.6
store0025-RackA,40.12,33.0,69.55,,59.49,159.5,,25.1,0.73,615.9,355.0
store0025-RackA,40.06,32.97,69.55,,59.49,153.9,,25.1,0.73,615.6,354.8
store0025-RackA,40.19,32.97,69.55,,59.97,153.9,,25.4,0.72,616.1,355.1
store0025-RackA,40.19,32.97,69.55,,59.92,153.9,,25.3,0.73,615.7,354.8
store0025-RackA,40.19,32.95,69.55,,59.92,153.1,,25.1,0.73,615.1,354.5
store0025-RackA,40.19,32.95,69.55,,59.92,158.7,,25.2,0.73,614.7,354.2
store0025-RackA,39.94,32.95,69.55,,59.92,158.7,,25.2,0.73,614.9,354.4
store0025-RackA,39.97,32.95,69.55,,59.92,159.2,,25.2,0.73,615.7,354.9
store0025-RackA,39.97,32.95,69.55,,59.92,154.2,,25.3,0.73,616.0,355.0
store0025-RackA,39.97,32.95,69.6,,59.92,154.2,,25.3,0.73,615.8,354.9
store0025-RackA,39.97,32.8,69.6,,59.92,159.3,,25.4,0.73,616.5,355.3
store0025-RackA,40.01,32.75,69.6,,59.92,154.0,,25.0,0.72,616.2,355.2
store0025-RackA,40.01,32.75,69.6,,59.92,154.0,,25.3,0.72,615.8,354.9
store0025-RackA,40.01,32.75,69.6,,59.92,154.0,,25.2,0.72,615.5,354.7
store0025-RackA,40.01,32.77,69.6,,59.92,154.0,,25.4,0.73,615.7,354.9
store0025-RackA,40.01,32.77,69.6,,59.92,154.0,,24.8,0.73,615.6,354.8
store0025-RackA,40.01,32.77,69.6,,59.92,154.0,,26.3,0.74,616.0,355.0
store0025-RackA,40.01,32.77,69.6,,59.92,173.4,,26.1,0.74,615.0,354.4
store0025-RackA,40.01,32.77,69.6,,59.92,177.6,,26.2,0.74,615.4,354.7
store0025-RackA,40.01,32.77,69.6,,59.92,182.5,,26.4,0.74,615.6,354.8
store0025-RackA,40.01,32.77,69.6,,59.92,181.7,,26.1,0.73,616.7,355.5
store0025-RackA,40.01,32.77,69.6,,59.92,179.8,,26.4,0.74,616.5,355.3
store0025-RackA,39.99,32.77,69.6,,59.92,179.6,,26.0,0.73,617.7,356.0
store0025-RackA,39.99,32.77,69.6,,59.92,180.4,,26.5,0.74,618.2,356.3
store0025-RackA,39.99,32.77,69.6,,59.92,180.4,,26.9,0.74,617.9,356.2
store0025-RackA,39.79,32.77,69.6,,59.92,185.7,,26.6,0.74,615.5,354.8
store0025-RackA,39.81,32.57,69.6,,59.34,183.1,,27.1,0.74,616.7,355.4
store0025-RackA,39.81,32.57,69.6,,59.43,187.4,,26.9,0.74,615.7,354.9
store0025-RackA,39.78,32.57,69.6,,59.4,191.4,,25.3,0.73,616.8,355.5
store0025-RackA,39.78,32.57,69.6,,59.4,157.6,,25.4,0.73,617.7,356.0
store0025-RackA,39.74,32.47,69.6,,59.4,155.6,,18.4,0.62,618.2,356.3
store0025-RackA,39.74,32.47,69.6,,59.4,155.7,,18.2,0.62,618.0,356.2
store0025-RackA,39.74,32.55,69.6,,59.4,155.7,,18.2,0.62,617.7,356.0
store0025-RackA,39.74,32.55,69.6,,59.4,155.7,,18.4,0.62,616.3,355.2
store0025-RackA,39.74,32.55,69.6,,59.4,155.7,,19.4,0.64,616.6,355.4
store0025-RackA,39.74,32.5,69.6,,59.29,160.7,,18.6,0.62,617.6,355.9
store0025-RackA,39.74,32.5,69.6,,59.25,160.7,,18.5,0.62,617.5,355.9
store0025-RackA,39.6,32.27,69.6,,59.2,160.7,,18.5,0.62,618.3,356.3
store0025-RackA,39.6,32.27,69.6,,59.14,155.0,,18.6,0.62,617.9,356.1
store0025-RackA,39.6,32.27,69.6,,59.14,155.0,,18.6,0.62,618.2,356.3
store0025-RackA,39.6,32.27,69.6,,59.14,155.0,,18.6,0.62,618.3,356.3
store0025-RackA,39.6,32.27,69.6,,59.14,155.0,,18.8,0.63,618.2,356.3
store0025-RackA,39.63,32.27,69.6,,59.11,158.9,,18.9,0.63,617.4,355.9
store0025-RackA,39.56,32.2,69.6,,59.11,158.9,,18.6,0.62,618.7,356.6
store0025-RackA,39.54,32.3,69.6,,59.11,160.1,,18.4,0.62,617.6,356.0
store0025-RackA,39.54,32.3,69.6,,59.11,160.1,,18.8,0.63,616.7,355.4
store0025-RackA,39.54,32.3,69.6,,59.11,148.2,,19.8,0.65,617.1,355.7
store0025-RackA,39.54,32.3,69.6,,59.11,178.1,,19.3,0.64,616.2,355.2
store0025-RackA,39.54,32.3,69.6,,59.11,178.1,,19.8,0.64,618.4,356.3
store0025-RackA,39.54,32.3,69.6,,58.95,178.5,,19.1,0.64,616.0,355.0
store0025-RackA,39.54,32.17,69.6,,58.95,184.8,,19.6,0.65,615.2,354.6
store0025-RackA,39.52,32.17,69.6,,58.91,179.5,,19.7,0.65,617.8,356.0
store0025-RackA,39.52,32.17,69.6,,58.91,179.9,,19.6,0.64,616.8,355.5
store0025-RackA,39.33,32.17,69.6,,58.86,179.9,,20.0,0.64,617.3,355.7
store0025-RackA,39.33,32.17,69.6,,58.86,179.9,,19.9,0.64,616.7,355.6
store0025-RackA,39.33,32.17,69.6,,58.86,184.9,,20.2,0.65,617.1,355.8
store0025-RackA,39.33,32.17,69.55,,58.8,190.6,,20.1,0.65,616.8,355.5
store0025-RackA,39.33,32.17,69.55,,58.8,187.6,,19.9,0.64,617.5,355.9
store0025-RackA,39.33,32.17,69.55,,58.77,188.2,,18.7,0.63,616.3,355.2
store0025-RackA,39.36,32.17,69.55,,58.77,161.2,,18.9,0.63,617.0,355.6
store0025-RackA,39.36,32.17,69.55,,58.77,155.3,,18.5,0.63,616.3,355.0
store0025-RackA,39.43,31.97,69.55,,58.71,154.8,,18.5,0.62,617.3,355.7
store0025-RackA,39.43,31.97,69.55,,58.71,160.0,,18.5,0.62,618.2,356.4
store0025-RackA,39.43,32.0,69.55,,58.71,160.0,,18.6,0.62,618.2,356.3
store0025-RackA,39.43,32.0,69.55,,58.71,154.3,,19.6,0.64,617.7,355.9
store0025-RackA,39.38,32.0,69.55,,58.62,159.8,,18.4,0.62,618.7,356.6
store0025-RackA,39.38,32.0,69.55,,58.66,160.3,,19.0,0.63,618.3,356.3
store0025-RackA,39.38,32.0,69.55,,58.66,160.3,,18.9,0.63,617.7,356.0
store0025-RackA,39.38,32.0,69.55,,58.66,154.2,,18.7,0.63,617.7,356.0
store0025-RackA,39.38,32.0,69.55,,58.66,159.6,,25.1,0.72,616.2,355.3
store0025-RackA,39.38,32.0,69.6,,58.66,159.6,,18.6,0.62,617.7,356.0
store0025-RackA,39.38,32.0,69.6,,58.66,153.9,,25.2,0.72,617.5,355.9
store0025-RackA,39.38,32.0,69.6,,58.66,153.6,,25.0,0.72,618.5,356.5
store0025-RackA,39.38,31.77,69.6,,58.57,153.6,,25.4,0.73,617.2,355.7
store0025-RackA,39.27,31.77,69.6,,58.57,158.2,,24.8,0.72,616.8,355.6
store0025-RackA,39.42,31.77,69.6,,58.57,158.1,,25.4,0.73,617.4,355.9
store0025-RackA,39.42,31.77,69.6,,58.57,158.1,,26.6,0.74,618.0,356.2
store0025-RackA,39.25,31.77,69.6,,58.57,177.5,,26.6,0.74,617.4,355.9
store0025-RackA,39.25,31.77,69.6,,58.57,176.5,,26.6,0.74,617.4,355.9
store0025-RackA,39.25,31.8,69.6,,58.57,181.8,,26.6,0.74,616.9,355.5
store0025-RackA,39.25,31.8,69.6,,58.57,182.8,,26.5,0.74,616.4,355.4
store0025-RackA,39.22,31.8,69.6,,58.57,182.9,,26.6,0.74,617.1,355.7
store0025-RackA,39.22,31.8,69.6,,58.57,187.0,,26.7,0.74,617.9,356.1
store0025-RackA,39.22,31.8,69.51,,58.57,187.0,,27.2,0.75,618.3,356.3
store0025-RackA,39.22,31.8,69.51,,58.57,190.4,,27.4,0.75,618.9,356.7
store0025-RackA,39.22,31.8,69.51,,58.57,190.1,,27.4,0.75,618.1,356.2
store0025-RackA,39.24,31.8,69.51,,58.57,186.7,,27.0,0.74,617.9,356.1
store0025-RackA,39.24,31.8,69.51,,58.57,184.5,,27.0,0.75,617.1,355.6
store0025-RackA,39.18,31.8,69.51,,58.57,184.0,,25.6,0.73,617.5,355.9
store0025-RackA,39.18,31.8,69.51,,58.57,159.5,,25.0,0.72,617.5,355.9
store0025-RackA,39.18,31.8,69.51,,58.57,153.7,,25.3,0.73,618.7,356.6
store0025-RackA,39.18,31.8,69.51,,58.57,153.1,,25.0,0.72,618.8,356.7
store0025-RackA,39.18,31.8,69.51,,58.57,153.1,,24.8,0.72,619.6,357.1
store0025-RackA,39.18,31.8,69.51,,58.57,153.1,,26.0,0.74,618.1,356.2
store0025-RackA,39.18,31.8,69.51,,58.57,174.5,,28.3,0.76,618.0,356.2
store0025-RackA,39.18,31.8,69.51,,58.57,180.4,,26.1,0.73,618.0,356.2
store0025-RackA,39.18,31.8,69.46,,58.57,186.4,,27.3,0.75,618.3,356.4
store0025-RackA,39.34,31.8,69.46,,58.57,187.1,,27.5,0.75,618.6,356.6
store0025-RackA,39.34,31.8,69.46,,58.57,191.8,,27.8,0.75,618.1,356.3
store0025-RackA,39.29,31.8,69.46,,58.57,191.8,,27.5,0.74,618.4,356.4
store0025-RackA,39.29,31.8,69.46,,58.57,191.8,,27.1,0.74,618.3,356.3
store0025-RackA,39.29,31.8,69.46,,58.57,191.8,,27.3,0.75,617.9,356.1
store0025-RackA,39.29,31.8,69.46,,58.57,184.3,,22.8,0.7,617.9,356.1
store0025-RackA,39.13,31.8,69.46,,58.57,190.7,,19.8,0.64,618.6,356.6
store0025-RackA,39.13,31.8,69.46,,58.57,190.7,,27.6,0.75,619.5,357.0
store0025-RackA,39.13,31.8,69.46,,58.57,190.7,,18.6,0.62,621.0,357.9
store0025-RackA,39.31,31.8,69.46,,58.57,190.7,,18.4,0.61,620.4,357.6
store0025-RackA,39.31,31.8,69.46,,58.57,190.7,,18.4,0.62,620.2,357.4
store0025-RackA,39.31,31.8,69.46,,58.57,190.7,,19.0,0.62,621.5,358.2
store0025-RackA,39.31,31.8,69.46,,58.57,159.2,,18.5,0.62,621.7,358.3
store0025-RackA,39.31,31.8,69.46,,58.57,153.4,,25.2,0.72,620.6,357.8
store0025-RackA,39.31,31.8,69.46,,58.57,158.6,,18.8,0.62,621.2,358.0
store0025-RackA,39.31,31.8,69.46,,58.57,153.3,,18.9,0.63,620.2,357.4
store0025-RackA,39.31,31.8,69.46,,58.91,153.3,,19.0,0.63,620.6,357.7
store0025-RackA,39.31,31.8,69.46,,58.95,154.0,,18.7,0.62,619.4,357.0
store0025-RackA,39.31,31.8,69.46,,58.95,154.0,,18.6,0.62,620.6,357.8
store0025-RackA,39.31,31.8,69.46,,58.95,154.0,,18.8,0.62,620.2,357.5
store0025-RackA,39.31,31.8,69.46,,59.05,155.9,,18.9,0.63,620.5,357.6
store0025-RackA,39.31,31.8,69.46,,59.25,155.9,,18.9,0.63,617.4,355.8
store0025-RackA,39.31,32.17,69.4,,59.14,155.9,,18.8,0.63,616.1,355.0
store0025-RackA,39.31,32.2,69.4,,59.14,155.9,,18.8,0.64,616.1,355.1
store0025-RackA,39.31,32.2,69.4,,59.14,158.4,,18.6,0.63,616.2,355.2
store0025-RackA,39.31,31.97,69.4,,59.14,158.4,,18.7,0.62,616.5,355.3
store0025-RackA,39.33,31.97,69.4,,59.14,158.4,,16.7,0.59,616.3,355.2
store0025-RackA,39.33,31.97,69.4,,58.86,165.1,,18.4,0.63,615.4,354.7
store0025-RackA,39.33,32.0,69.4,,58.86,170.4,,18.5,0.63,614.2,354.0
store0025-RackA,39.43,32.0,69.4,,58.8,170.4,,18.7,0.64,613.8,353.7
store0025-RackA,39.43,32.0,69.4,,58.8,171.2,,18.6,0.63,613.5,353.5
store0025-RackA,39.09,32.0,69.4,,58.71,175.9,,18.4,0.63,614.9,354.5
store0025-RackA,39.09,32.0,69.4,,58.71,183.9,,19.2,0.64,615.3,354.6
store0025-RackA,39.09,32.0,69.4,,58.71,183.9,,19.1,0.64,614.4,354.1
store0025-RackA,39.09,31.67,69.4,,58.71,189.2,,19.1,0.64,614.2,354.0
store0025-RackA,39.09,31.67,69.4,,58.71,189.2,,19.1,0.64,615.1,354.5
store0025-RackA,39.09,31.67,69.4,,58.71,187.3,,19.4,0.65,613.4,353.5
store0025-RackA,39.2,31.77,69.4,,58.66,185.1,,19.1,0.64,613.9,353.8
store0025-RackA,39.2,31.77,69.4,,58.66,185.3,,19.4,0.64,614.5,354.1
store0025-RackA,39.06,31.77,69.4,,58.62,184.8,,10.7,0.58,615.2,354.6
store0025-RackA,38.98,31.77,69.4,,58.62,179.3,,10.7,0.58,615.4,354.7
store0025-RackA,39.0,31.77,69.4,,58.62,182.5,,10.5,0.57,615.7,354.7
store0025-RackA,39.0,31.77,69.4,,58.62,182.5,,17.8,0.74,616.1,355.1
store0025-RackA,39.02,31.77,69.37,,58.62,181.7,,17.6,0.74,616.4,355.2
store0025-RackA,38.95,31.5,69.37,,58.62,182.0,,15.6,0.69,616.7,355.5
store0025-RackA,38.95,31.5,69.31,,58.77,182.1,,17.8,0.75,616.2,355.1
store0025-RackA,38.95,31.7,69.31,,58.77,182.8,,26.4,0.74,615.6,354.8
store0025-RackA,38.93,31.7,69.31,,58.77,189.0,,26.5,0.74,617.0,355.6
store0025-RackA,38.93,31.75,69.31,,58.77,170.0,,25.0,0.72,617.0,355.6
store0025-RackA,38.93,31.75,69.31,,58.77,170.0,,24.8,0.72,616.0,355.0
store0025-RackA,38.93,31.75,69.31,,58.77,155.3,,24.7,0.72,615.9,354.9
store0025-RackA,38.93,31.75,69.31,,58.77,155.3,,25.1,0.73,616.1,355.1
store0025-RackA,38.88,31.75,69.24,,58.77,155.3,,25.7,0.74,615.6,354.7
store0025-RackA,38.88,31.75,69.24,,58.57,153.9,,25.3,0.73,615.5,354.7
store0025-RackA,38.88,31.75,69.24,,58.51,159.3,,25.9,0.74,612.7,353.2
store0025-RackA,38.88,31.75,69.24,,58.51,156.8,,25.0,0.73,613.6,353.7
store0025-RackA,38.88,31.75,69.24,,58.51,176.8,,26.7,0.75,613.8,353.8
store0025-RackA,38.88,31.75,69.24,,58.46,176.8,,27.3,0.76,614.1,354.1
store0025-RackA,38.86,31.75,69.24,,58.46,182.3,,27.1,0.75,613.6,353.8
store0025-RackA,38.86,31.75,69.24,,58.46,182.3,,27.3,0.74,614.6,354.3
store0025-RackA,38.86,31.75,69.24,,58.46,182.3,,27.0,0.75,614.7,354.4
store0025-RackA,38.86,31.75,69.24,,58.46,182.3,,27.4,0.75,614.6,354.3
store0025-RackA,38.97,31.75,69.24,,58.46,182.3,,28.3,0.76,614.6,354.2
store0025-RackA,38.97,31.47,69.24,,58.46,186.4,,27.8,0.75,615.2,354.5
store0025-RackA,38.73,31.47,69.24,,58.46,188.4,,27.4,0.75,614.8,354.4
store0025-RackA,38.71,31.47,69.24,,58.46,189.6,,27.6,0.76,613.7,353.7
store0025-RackA,38.71,31.47,69.24,,58.46,194.8,,27.1,0.75,614.9,354.3
store0025-RackA,38.71,31.47,69.24,,58.46,186.2,,27.3,0.75,614.6,354.2
store0025-RackA,38.71,31.47,69.24,,58.46,160.3,,26.2,0.74,614.8,354.3
store0025-RackA,38.71,31.47,69.24,,58.46,160.3,,25.9,0.73,614.3,354.1
store0025-RackA,38.71,31.47,69.24,,58.46,159.8,,26.1,0.74,614.7,354.2
store0025-RackA,38.71,31.47,69.24,,58.46,157.3,,25.9,0.73,614.8,354.4
store0025-RackA,38.71,31.47,69.24,,58.46,162.3,,25.1,0.73,615.4,354.7
store0025-RackA,38.66,31.37,69.28,,58.46,156.7,,25.5,0.73,614.8,354.4
store0025-RackA,38.66,31.37,69.28,,58.46,159.5,,25.1,0.73,616.0,355.0
store0025-RackA,38.66,31.37,69.28,,58.46,153.7,,25.7,0.73,616.9,355.6
store0025-RackA,38.66,31.37,69.28,,58.46,153.7,,25.5,0.73,616.0,355.1
store0025-RackA,38.64,31.37,69.28,,58.46,159.2,,25.6,0.73,616.6,355.4
store0025-RackA,38.64,31.4,69.28,,58.46,153.6,,25.8,0.74,614.9,354.4
store0025-RackA,38.75,31.4,69.28,,58.46,158.7,,25.8,0.74,614.5,354.2
store0025-RackA,38.75,31.4,69.28,,58.46,158.7,,25.4,0.74,615.8,355.0
